"","AA","AXP","BA","BAC","C","CAT","CVX","DD","DIS","GE","GM","HD","HPQ","IBM","INTC","JNJ","JPM","AIG","KO","MCD","MMM","MRK","MSFT","PFE","PG","T","UTX","VZ","WMT","XOM"
"1",2.10305609484723,1.96960154664691,2.00390751567606,2.148838703081,1.94862662766309,2.57550730511595,1.63068280375117,2.14902689989039,1.69808929263518,1.6432016034179,1.91970375507323,1.90429851545929,3.19699699383028,2.08312682039522,2.53723972027312,1.88610323007733,2.00940131850345,1.79285542895304,1.93210366674913,1.6700499018998,1.59926965368734,1.97821289132828,2.12436435722804,2.0031659321683,1.69283599846969,1.85753470639086,2.25175311134795,1.9465672603107,2.50121205103699,1.60564731981669
"2",2.11880928913496,2.39419423181449,2.04855731415459,2.29502438994769,2.2598801260526,2.59993065352414,1.75436971309605,2.12490822599249,1.72304352635609,1.74417726478958,1.97639800119935,2.20810565029923,3.19063698883587,2.52052538846436,2.70074883920538,1.84673616888877,2.5623259171974,1.94984319580753,2.0332388685232,1.67210863935747,1.68089954947338,1.93089925354055,2.02403465444252,1.99568720047481,1.72781025026859,2.07861343124525,2.35074850950843,1.99797627601971,2.55457690593569,1.6919158862725
"3",2.07641807681335,2.52158664979921,2.00862509375951,2.77696264682802,2.69435513413117,2.56474513010989,1.71239034777321,2.0871821497472,2.10879334163022,1.92342003318772,2.19469374805274,2.47750038108715,3.3599913185608,2.55823768815195,2.80832494220804,2.00557411979042,2.53746203374434,2.20681097272643,1.96180595120522,1.69231371118073,1.77905055040013,2.02966567580401,2.27362917831136,2.12929993065362,1.74191105443027,2.68754155969446,2.46111235956575,2.09860700836031,2.6337493183288,1.70455103897421
"4",2.29407053065924,2.5220085983541,2.26800784111112,2.67567163460299,2.76944979464136,2.55342023713697,1.70931218444034,2.19786560468678,2.23903261457526,1.87442412619001,2.10494015035294,2.44280142123406,3.31648437616956,2.58877292418506,2.75284110807516,1.950402389198,2.45226025840703,2.15131764787497,1.90376768711335,1.68618826160411,1.81117981695371,2.13206225578698,2.17756808915539,2.10113994877321,1.75415671757918,2.57219086264714,2.43561296087993,2.18185677817227,2.60112933708025,2.04356827754767
"5",2.25976999928539,2.48204254595699,2.22822944849732,3.38986684815182,2.91042025446889,2.66521793765608,1.87357422646324,2.34744419880134,2.36389230521816,1.84741147835538,2.02172738575545,2.63059987851471,3.41640538602142,2.55054713649838,2.94010489528846,2.01842156721964,2.391725469282,2.18624676832206,1.8373456619894,1.67687851048073,2.16954924631473,2.08048699401196,2.37334406000769,2.18541026280994,2.02630086854293,2.51676138151641,2.56956643920262,2.10946553862885,2.53363477303555,2.30000192203785
"6",2.21155406500193,2.4174841958249,2.24558736713097,3.32625286192733,2.78756394746867,2.68145987636548,1.86026582487408,2.30336348734761,2.31365928426025,1.97276609387876,2.26387371511801,2.85596718748324,3.39637198869255,2.48974393793515,2.97596488265099,2.18480735529847,2.35308126319421,2.61289484256171,2.31324516467755,1.71533479648716,2.16160298346186,2.79663513903942,2.27699113542056,2.57023647130822,2.74286083937621,2.38839151273927,2.63339813180104,2.04638515229753,2.96132531905077,2.22436866468308
"7",2.16548656612846,2.35452704121515,2.21593881204556,3.3293995619663,2.67560542650685,2.70504982314009,1.90378088294097,2.301520672211,3.97795042214968,1.92135868355546,2.18278021840651,2.7630227177089,3.49440864708905,2.55041323961433,3.0309912500875,2.19943617342644,2.31687273867511,2.57380533298815,2.36041084437525,1.68094971115886,2.12799822648203,2.79251439276896,2.17017613485391,2.49936144725496,2.6280252405593,2.29271566126933,2.56775182284159,1.98271500916159,2.90375322203911,2.17940356565099
"8",2.12413852548895,2.28173598515541,2.20050244837455,3.23844539671824,2.59380227379261,2.6735342212465,1.86684483065352,2.28384589484346,3.80168522856038,1.87190671082422,2.28448091286704,2.74984906617542,3.46560344733322,2.49318033856826,3.08395496867891,2.11823886107211,2.32272657871622,2.53219135498303,2.40145244422528,1.70689097589079,2.11747341436832,2.70428949065127,2.25057424414945,2.44943479237974,2.54744810291276,2.21142044748763,2.55051270612717,1.93205931607042,2.83782545466971,2.11015375958068
"9",2.08858178244245,2.20579199022147,2.15688862275458,3.10959321935241,2.63491989215178,2.64290438896678,1.82264374822914,2.243185023298,4.08712311018285,1.82506250727905,2.49909468188174,2.67038499943866,3.4583593445464,2.43338679425509,3.02837401771076,2.05598721864578,2.24767446368449,2.54320663299449,2.32880854541466,1.85737340283513,2.08397453760504,2.65437929670763,2.41316496614444,2.4861462606793,2.44883477576698,2.65411454004314,2.52508303266985,2.05283127439508,2.78524863259278,2.04938501070066
"10",2.07714059617257,2.13258031913493,2.13588502379557,3.03428794789692,2.54793975650995,2.60217682039947,1.78726996956048,2.20805582543444,3.99079675120952,1.79429597126495,2.38764808659381,2.61407484167377,3.4122265413605,2.3844344855688,2.95969613397899,1.98347278239589,2.20345444318358,2.53982109007669,2.27774068925911,1.82812819265535,2.05162537528567,2.57506302065771,2.34830678619948,2.67420570442679,2.39329242332478,2.6123575181117,2.46558064632954,1.99445685101684,2.7010020679675,2.05280185843619
