"","AA","AXP","BA","BAC","C","CAT","CVX","DD","DIS","GE","GM","HD","HPQ","IBM","INTC","JNJ","JPM","AIG","KO","MCD","MMM","MRK","MSFT","PFE","PG","T","UTX","VZ","WMT","XOM"
"1",2.10597800359638,1.9642130967824,2.00678036227187,2.15154832186001,1.94052055424391,2.58553015371406,1.63126757547081,2.15013752655862,1.70133714791843,1.64327895287925,1.92710788981308,1.90377874576331,3.1976905610878,2.08080616888157,2.53741489091848,1.88500486357865,2.00991886490386,1.79338360238033,1.92898722475354,1.67521330376587,1.60037782369831,1.98262597730708,2.13327050563575,2.00220347125454,1.69355635217228,1.86130121127577,2.25352111548463,1.9471597779618,2.50040517945302,1.60688515419805
"2",2.12211341630033,2.3980241165586,2.05023225922203,2.29735187849138,2.26823316717795,2.609361968865,1.75528106671669,2.1257727836934,1.72534339090104,1.74405524932914,1.98142554049086,2.20825929062066,3.1914160483315,2.51979769457764,2.70054880206798,1.84626887454499,2.56090505924401,1.95071543614873,2.0317186711699,1.67694657133588,1.68259801243548,1.9356714794371,2.03178813272907,1.99482723607674,1.72837929392282,2.08481144917032,2.35260831270045,1.99879109905483,2.55356763946767,1.69381258567281
"3",2.07827333002315,2.52775885139756,2.01135206464063,2.77734895125508,2.72066494696772,2.57465466167451,1.71322896963923,2.08764110760436,2.10826628042615,1.92294727025624,2.19582766801448,2.47820595661937,3.36048965696826,2.55798094024548,2.80783690266101,2.00371399993187,2.53611463636517,2.20741707778981,1.96021433711051,1.69681583870918,1.78146903784042,2.03380076430548,2.27666812761773,2.12892279519346,1.74250143774935,2.70027213053037,2.46304541331159,2.09981636087173,2.6325525769892,1.70666545676744
"4",2.30055053544544,2.52783201791539,2.26403487797291,2.67636741611178,2.79641310653682,2.56319537208602,1.71006665904715,2.19919480299824,2.23759076821601,1.87411782923193,2.10784463410037,2.44326875549693,3.31696553181419,2.58850938072902,2.75266684545015,1.94937766784163,2.45121631818829,2.15212678030427,1.90203299256988,1.69049350961267,1.81368795155405,2.13552784319252,2.18105692196091,2.10072568999475,1.75474497784402,2.58313096819583,2.43765218885931,2.18273384899157,2.60005001271644,2.0473410480257
"5",2.26495225225945,2.4865695851183,2.22537841654888,3.38768593360083,2.93843367300782,2.67344642146871,1.87431322710423,2.34981546906697,2.36218269934799,1.84717611230749,2.02616720926156,2.63128551006785,3.41682707282712,2.55006913758393,2.93938501565635,2.01680487487166,2.39093281266606,2.18683360467646,1.83507296529378,1.68117947895433,2.17427952066719,2.08443178073263,2.37338342856237,2.18499710612402,2.02564918907751,2.52686650803942,2.57124389383263,2.11055579521956,2.53293320007209,2.30418399969286
"6",2.2151081870993,2.42024136609116,2.24233271809412,3.32472884296915,2.80825600971086,2.68926441084571,1.8609444743563,2.30516891199712,2.31262812532718,1.97219128793695,2.26322384648499,2.85627914690891,3.39686601214836,2.48899405663949,2.97483563822139,2.18137781266966,2.35242124756044,2.61157659511328,2.31278264326126,1.71876326917806,2.1660025192891,2.79619081449433,2.27816255027369,2.57016315493276,2.73893932324649,2.39672315971037,2.63485398583573,2.04763393987308,2.95852994287075,2.22811930740647
"7",2.16754437912517,2.35577439104036,2.21362384560487,3.3283583957087,2.69024425294426,2.7130291050409,1.90464169166339,2.30340500501013,3.96518377979433,1.92091524877633,2.18407514105914,2.76314318662373,3.49475263784114,2.54971874608461,3.03000271668281,2.19656058861814,2.31633001426856,2.5728235637881,2.36035306596235,1.68458284774341,2.13206676813281,2.7933500766133,2.17225706924967,2.49914710588354,2.62508411377056,2.29971462518765,2.56929179933735,1.98414118422766,2.90121146045131,2.18300885516742
"8",2.12500967624952,2.28138991541205,2.19874027759762,3.23807786160402,2.60417275075835,2.68201343805741,1.86774069323837,2.28560495577251,3.7926455825837,1.87160784229478,2.28450992324877,2.74999843708017,3.465995055096,2.49219358353622,3.08306341514865,2.11657942176614,2.32214774181239,2.53150730665655,2.40141079757797,1.70996037530971,2.12156172228546,2.70667371110757,2.25087681250361,2.44914927806501,2.54535819621809,2.21738101323904,2.55226675037266,1.93363427431298,2.83554949923006,2.11346623887827
"9",2.08830443996951,2.20383188444328,2.15614722980935,3.1099035384952,2.64558555366929,2.65156838214371,1.82346394744856,2.24444614799171,4.08170485757051,1.82487518663628,2.49553602315433,2.67025744788707,3.45881862861381,2.43215398722111,3.02759293332954,2.05511179859161,2.24734739234917,2.54224918454254,2.32828073235168,1.85833808629921,2.08779600080826,2.65739231487342,2.41110581679821,2.48583537953028,2.44765781207651,2.66501956889651,2.52683221740956,2.05447213352459,2.78337029463317,2.05242144026352
"10",2.07658213173538,2.12914216361878,2.13598353871597,3.03496462499802,2.5541344867431,2.61116832181827,1.78806848753178,2.20896469394716,3.98614239712262,1.79417150507682,2.38678464577249,2.61369076101925,3.41275944106897,2.382989796596,2.95904655328416,1.98368405290633,2.20335132012476,2.53876337739414,2.27689016002477,1.82954021355275,2.05513650859615,2.57911615187506,2.34746044727816,2.67389068887955,2.39279704575309,2.62267852935034,2.46737217529576,1.99624822579354,2.6994831696035,2.05569984510727
