"","AA","AXP","BA","BAC","C","CAT","CVX","DD","DIS","GE","GM","HD","HPQ","IBM","INTC","JNJ","JPM","AIG","KO","MCD","MMM","MRK","MSFT","PFE","PG","T","UTX","VZ","WMT","XOM"
"1",2.1038178550273,1.97217437535717,2.00316171328606,2.15927522008435,1.95406072665252,2.57292993832963,1.63262970027611,2.14750870400891,1.69810410593175,1.6440463113163,1.92674978612194,1.90827033778677,3.19971335046107,2.1195338336967,2.53999099198639,1.88653358569863,2.02334718647517,1.79814057635579,1.94014004811846,1.6694173814719,1.60120105713446,1.97669148129445,2.11219065788783,2.00160479599851,1.69075301921262,1.85424654253813,2.25142578361833,1.9469198877215,2.50210275560561,1.60659573060899
"2",2.11761985730841,2.3983996446019,2.04681732067561,2.30305630943673,2.26853127084059,2.59380526048671,1.75200451351359,2.12293917813665,1.73492461028805,1.74582765951226,1.98386598237273,2.21440468024399,3.20789419566931,2.52418248796507,2.70137510837223,1.85048632080675,2.5588186497043,1.95126391839685,2.02659699744515,1.67304321774119,1.6847528329258,1.93348282856624,2.03626396115214,2.00074401836161,1.72566458041365,2.0780529332124,2.35091387194082,1.99949069194911,2.5563821709935,1.69230773809773
"3",2.08078306198398,2.5249730200036,2.01305075544071,2.7710875325456,2.70734354435299,2.55954822776578,1.71109303212889,2.08987301058014,2.11389964581442,1.92111786528925,2.19213080355436,2.47816060440559,3.3578642393561,2.56243069810122,2.80509509504005,2.00629002875773,2.53271289858359,2.20333507374123,1.95773524355996,1.69108434229694,1.78153253157401,2.03176790727739,2.2671101053638,2.12659798970559,1.7392121421887,2.65167194489446,2.45665228122344,2.10149007192171,2.63300392673856,1.70942290895522
"4",2.29421001163436,2.52407374797411,2.26846747831337,2.6792967015761,2.78472183755601,2.55140187293601,1.71117395481933,2.20089414255151,2.24871248671905,1.87264688498054,2.10329129753142,2.45423071720212,3.32620346526126,2.58985681390797,2.75475358324865,1.95401636354775,2.44836075342795,2.1490914076786,1.89604047589505,1.68418405082193,1.82306944517028,2.12977687014675,2.17889436703423,2.10035600409301,1.75389379761778,2.54793592277624,2.43599687012572,2.17655442628623,2.59921640595333,2.05694543047451
"5",2.2591329282589,2.48378931522229,2.23131000306181,3.38357738639719,2.90250024424823,2.65773928830626,1.87034620928367,2.34071609674899,2.36751004538884,1.84819551190721,2.02544968095221,2.64792966613223,3.41726414745039,2.55084302449169,2.93812007153985,2.02494371557661,2.38844528173701,2.19106179915178,1.86519882788458,1.67566128840996,2.17138899899706,2.09087148150931,2.36867548613851,2.18819533458888,2.03472481740544,2.49417886629242,2.56838639372602,2.10640704016698,2.54072812413058,2.29840877025989
"6",2.20871739817226,2.41991300842052,2.24678206788652,3.30967483764515,2.78218397028667,2.67548889824152,1.85902124710693,2.29866993734698,2.34071274042489,1.96940216617482,2.26030621077598,2.84791737282813,3.40805356892458,2.49414357085248,2.97504796047233,2.18953944661155,2.35030430157627,2.61353055334085,2.30815919136469,1.71262646726979,2.15681384122715,2.79510795082002,2.27407063961435,2.5675970738073,2.73235507152856,2.37452714755311,2.62664573604132,2.04178420789164,2.96042334689096,2.22595410583711
"7",2.16317486881955,2.35552887307659,2.21766514167881,3.30816279588172,2.67378181708788,2.69640709417259,1.8993646611365,2.29610610133976,3.97137706787567,1.91819206803692,2.18255039335328,2.76462845388562,3.49566199133972,2.54967555984884,3.03003510575364,2.1998420479454,2.31399128943551,2.57313954322195,2.35431874438488,1.67945522789633,2.12895348996761,2.7779045882284,2.16811119734396,2.49742024352339,2.62144756631099,2.28456786936478,2.56364968456163,1.97914773098766,2.90225190857286,2.1792562298621
"8",2.12184869905464,2.28194115917975,2.20083868208165,3.21561910665244,2.5948502717308,2.66421236525811,1.86266018410765,2.27766001807075,3.88358841612785,1.86893886890556,2.28617089093883,2.74570659679218,3.46973729318672,2.4918262775311,3.07859544062068,2.11933896215357,2.31962788397379,2.53312109566749,2.39029228648897,1.70853390988298,2.11297948931026,2.69501054927436,2.24674055759401,2.44850813984512,2.53897720627741,2.21309038094567,2.54637177303207,1.93152424922666,2.83706824212399,2.11070760089106
"9",2.08682792741967,2.2045449590228,2.15769174233207,3.09144426041172,2.63288106513082,2.63426957064385,1.8193266709736,2.23918490706832,4.11293226255622,1.82247310002798,2.49284712774674,2.66862743267873,3.45715690777882,2.42981803445513,3.02366377453813,2.05641045474691,2.24472419174751,2.54329566276365,2.31949724439394,1.8554945968464,2.08008297900587,2.64360779159785,2.4103223074036,2.48867664016798,2.44329914378635,2.63681960150622,2.52024233820672,2.04848707511858,2.7830216411524,2.05224144179711
"10",2.07571992030352,2.13180434766942,2.13840956102994,3.02721598591587,2.54925016679819,2.59509956346875,1.78444269616798,2.20621105369814,4.0174736000941,1.79238790509684,2.39559993103832,2.61185815698426,3.4109526825165,2.38116128244206,2.9697771261163,1.98342231319548,2.20226656889912,2.53518791282888,2.26740719517015,1.82591496220576,2.05092235323717,2.56808225526423,2.3452664857093,2.67061939907862,2.38671297186192,2.59884071158873,2.46361384658897,1.99109892118536,2.69872702122095,2.05541024725204
