"","AA","AXP","BA","BAC","C","CAT","CVX","DD","DIS","GE","GM","HD","HPQ","IBM","INTC","JNJ","JPM","AIG","KO","MCD","MMM","MRK","MSFT","PFE","PG","T","UTX","VZ","WMT","XOM"
"1",1.41019977129073,1.73566667666519,1.79986042863029,1.45594948251675,2.16918063293368,1.51241683249278,1.23992949968138,1.25335007828957,1.75473731626645,0.926016006711907,1.50311559865984,1.55455075190756,1.88233305123746,1.58611400160177,2.25253568679231,1.23354045444717,1.54303614082593,1.15049014362781,1.31320272540933,1.28765261772098,1.05380234683936,1.33039956772433,1.86379558334431,1.39285711120227,1.37919446343846,1.66637096823378,1.36017077288083,1.4010571934724,1.54091779356174,1.02673407926323
"2",1.46526594800267,2.05908733228479,1.78032739090863,1.52667106980465,2.40981482658,1.43320313471262,1.23099064619051,1.41084477525037,1.6632023080288,0.928834550664273,1.47275466227822,1.62474747098861,1.97084170315647,1.65964420579225,2.23314750858889,1.21906683302671,1.49159715746438,1.13796921047939,1.27519073925645,1.31326286179234,1.15710973770973,1.44570420723468,1.83784232263047,1.43653402290235,1.32494419759596,1.55455993675411,1.69714524249805,1.35636197274733,1.57222153109888,1.03946728543276
"3",1.41568791954414,2.07165339454591,1.77176003385989,1.59969949081554,2.28921826564877,1.61747662713414,1.26355515900459,1.58145921533331,2.22011364059326,0.913681270685865,1.68587575844913,1.60820108007849,1.94305007880865,1.79118139073732,2.41571543382161,1.19111735181809,1.434801311376,1.16751462317766,1.28781459116808,1.2776520480281,1.14415599475135,1.50223139580206,1.77995288444041,1.38352586686592,1.38822283619414,1.51898180898418,1.64401226984368,1.66341310032039,1.54689341440733,1.03001350512968
"4",1.5422241201182,2.00044553447067,1.75117465573218,1.64849729117872,2.20626955667904,1.47156949658456,1.27236658863149,1.58639270336145,1.95824937810428,0.910475143257956,1.58462824621935,1.66449372064278,1.93742921521766,1.6970169477064,2.35334034582739,1.16964636951354,1.47096347952285,1.23784654718776,1.60715485010419,1.28580585011268,1.10953948100028,1.69808999856333,1.90125892862901,1.35423693293353,1.34662297596607,2.00100770453639,1.68193433244496,1.54682821165954,1.52967621809838,1.01288371103903
"5",1.49173652906092,2.03504593387013,1.73686072786237,1.62997224914364,2.15107428306638,1.40949813997286,1.24382900215189,1.54909654752197,1.80410071913261,0.908845359130786,1.5084454743591,2.17704542914081,2.17174929043231,1.7087194083654,2.29938639546274,1.27885894623391,1.60047257395754,1.20948166912789,1.71546266245197,1.25518161084791,1.14720576242631,1.69520705904449,2.05074607605265,1.33687499971247,1.35694783102177,1.87158130385318,1.58584414688439,1.42227138219882,1.7279130906335,1.00761397901784
"6",1.44404360574984,1.92246101145788,1.71990044817281,1.80319108838363,2.23744912296958,1.50554343881387,1.23207216009921,1.61356760604664,1.96369197120399,0.89516326185262,1.51491839592638,2.10383939904443,2.15127022849907,1.6103891266776,2.37411658585156,1.28305640812484,2.03888208573276,1.18444693289951,1.63402222085195,1.45191856513897,1.12956119341949,1.66728113398439,1.98099633901808,1.29768228141366,1.27823937996978,1.82443232138571,1.57754379873588,1.42012005908315,1.69975083113165,1.0137536259543
"7",1.60165955380381,1.87962142576843,1.69894526934033,1.74646622557884,2.19571164496609,1.41050166838555,1.20743257506177,1.65653105369062,2.1040049747068,0.882260660919527,1.69273211505367,2.04533669621166,2.04726611231843,1.52551306249304,2.34674069575971,1.34614353459311,1.97395997530753,1.34693276448656,1.64702715874445,1.49741002304381,1.09462089867225,1.62320297353245,1.90665966397563,1.40650539915679,1.88288125946529,1.81526840459132,1.60288977274041,1.33025598682391,1.72275958595175,1.09246804327011
"8",1.85929223979782,2.35577745506819,1.67852133311705,1.6135746239154,2.15130934313687,1.35584037048119,1.21244051466056,1.60186460868716,1.958101991609,0.874767032282502,1.5951881398414,2.0083686559843,2.00932054145074,1.4822278038095,2.29588116911429,1.45118900139262,1.82544717216995,1.36532764078015,1.63641534055793,1.45046177651668,1.16122254400539,1.58813627445089,1.844459334612,1.38090708491035,1.73741700936505,1.73080153179574,1.52240296191262,1.22877344136084,1.77798457807534,1.04425082758759
"9",1.8363966239249,2.19407672389247,1.66233979934419,1.5114304293147,2.08481460894771,1.32471147301894,1.20750460670222,1.54142590624833,1.8128183710857,0.863473830324687,1.51797015446836,2.01015217646667,1.94470177314393,1.4330608988496,2.34052869974415,1.4062726913548,1.68942670585969,1.31879519104782,1.5710215044442,1.40287472294684,1.12273579522787,1.58050113281886,1.78071050800266,1.34638780709602,1.59208220238118,1.64216756908212,1.50688207423611,1.22518203570643,1.7257679473196,1.01780540099413
"10",1.7611444641305,2.17200468126191,1.66403945224801,1.45264909959491,2.03176103981665,1.30775158016283,1.18294854482236,1.54225013161638,1.76733514414637,0.873130605244177,1.57283175666978,2.27138599532602,1.91309958433549,1.41635580652765,2.2942853052948,1.42302141653832,1.62383633708564,1.34392685208223,1.58140832220882,1.44264535523499,1.09265862652054,1.52468719735566,1.73425229265213,1.33017781430748,1.8112137911555,1.53491200882112,1.46332022304547,1.15925194201997,1.67651599539046,1.05196903846907
