"","AA","AXP","BA","BAC","C","CAT","CVX","DD","DIS","GE","GM","HD","HPQ","IBM","INTC","JNJ","JPM","AIG","KO","MCD","MMM","MRK","MSFT","PFE","PG","T","UTX","VZ","WMT","XOM"
"1",1.83185223313443,2.09560417790424,2.91335217365748,2.37811196802901,2.48721900781562,2.36206171979505,1.84877021794063,2.42698466888034,2.25126190048352,1.65896978798026,1.81543854897546,2.23160316195889,2.50186883953283,1.72128296211875,2.23902106276991,1.66115914485471,2.73419634060955,2.28882563176454,1.83525421326984,2.06923813437561,2.11882610568592,1.67484718523329,1.87164028179283,1.90807241855778,1.98358538161666,1.9365481980391,1.92775421265279,2.66054115320537,1.83713607510069,1.47385486882253
"2",1.82225651710201,2.01095268626719,2.93722489677752,2.28304371627414,2.41693073126519,2.3669830106835,1.82827997596707,2.48226240237253,2.28047905950192,1.64826999159522,1.7943618518022,2.4341355983021,2.48780899688457,1.6889787278402,2.25321447290793,1.6504598877783,2.65556442357979,2.3037320192316,1.7748093919262,2.02388834819494,2.17202455433579,1.66393713757786,1.86891772048608,1.88127834463489,1.96268691485932,1.93035940051032,1.86305287296086,2.82377705881514,1.81114838813384,1.43934877865502
"3",1.8518720145354,2.03004147499971,3.05880390108409,2.25973459159749,2.42560335926418,2.32512947130172,1.83079435845044,2.48364734768601,2.28974395234142,1.67270893997856,2.12340452094221,2.30876220244386,2.47481473199577,2.09385559430298,2.27817919926172,1.60916338452312,2.56837138081052,2.23637452004607,1.78686686392929,1.98777639034143,2.1715174616879,1.63805461687037,2.2102529321252,1.82874472342186,1.9426366842064,1.84337556563654,1.95052794178133,3.10928243800968,1.77879592553538,1.44259883487339
"4",1.92898512955729,2.33812905383842,3.01005777813993,2.51534853610843,2.74200704001087,2.32142107742654,1.86085566480955,2.47483077911386,2.27420615478984,1.67654052674955,2.28988943109587,2.22767109660807,2.47162030359578,1.91466833977368,2.62877553029775,1.5867897658416,2.54907784089557,2.20759116278398,1.81866013031558,1.95717214642051,2.22338943144352,1.64548021478068,2.31525652621728,1.82826830225924,1.91414372682587,1.97043758824759,1.87741093377828,2.98026759520418,1.77023882026114,1.66782989718139
"5",1.95794326294833,2.22675921771911,2.95133481015828,2.71296164650488,3.1455382827612,2.30594225837877,1.82981357831425,2.44702549922253,2.28758190870658,1.67830500032868,2.20877937994656,2.15988885920461,2.46286047124372,1.79631934061173,2.53275363769445,1.56440701569262,2.64237171240089,2.32602409261353,1.78411338456916,1.94805938237443,2.22111097934058,1.62658107820622,2.15729426273632,1.81471478338036,1.91755380580899,2.12467962271637,1.83608979094577,2.81702938262586,1.7663385821744,1.61890314527114
"6",2.46316993242192,2.29320850456971,2.89895303157203,2.74028164172766,3.04700050279203,2.39610904072819,1.79231814081925,2.44166846797475,2.44963460984318,1.61377137109865,2.28188241076841,2.08148718665272,2.44749770773518,1.80031482380497,2.31421553192268,1.53534792980929,2.59537394261574,2.34102468659193,1.81024691880857,2.01521597948253,2.20519589800728,1.61171030755389,2.03064974496845,1.83638404059685,1.92216058277948,2.23019219135493,1.95082085472554,2.7034165691411,1.73871094674288,1.59186220227574
"7",2.50140733080976,2.24764993233875,2.88504713287857,2.64249488307702,2.95633335418258,2.46885350867594,1.77481486103844,2.41635735093307,2.79719431627727,1.75114691267323,2.84472027285568,2.19383903838246,2.44483323131302,1.73095839923257,3.0404822403516,1.714262473294,2.52483087498308,2.44207084741335,1.8911481847592,2.07791257097856,2.19732780025547,1.63552835917665,2.02893538443764,2.00932963893801,1.93450666170227,2.5274962236257,1.97527858197493,2.71175201482318,1.78468379753814,1.84697869417966
"8",2.51560260995759,2.46490333989472,2.85904610117538,2.78380841454091,3.01147790057999,2.57772062607255,1.79533778165471,2.42630209577207,3.01366079403416,1.77942274744243,2.84700659704315,2.40686353468479,2.43791253353411,1.89330261660757,2.80679992650392,1.68121165138027,2.57565649146144,2.45200641736397,1.84032672680247,2.12053876326613,2.19215031858156,1.65026334836006,2.35794780799933,2.13485184288175,1.90136857185287,2.51247760351357,1.90191003122198,2.65794822497476,1.78522255163636,1.80123727963345
"9",2.49806242892633,2.62776114086774,2.81353702921191,2.75140912648056,3.32683120909705,2.70570717710741,1.77763699886918,2.42426048651579,3.06794309685836,1.72692996840958,2.72586083827157,2.28510443073661,2.42692908756557,1.77045954484194,2.59990376127947,1.82447855822875,2.62707499975306,2.39940388676967,1.78706311112104,2.11241882855545,2.2270534739219,1.62719516268753,2.20538606552156,2.15847501526362,1.87732783594682,2.38830929327287,1.82583233133328,2.60229768685527,1.74739787722485,1.75131624512293
"10",2.52535016209194,2.67329765695636,2.7406689828228,2.91622682588566,3.27584373491653,2.70286034444835,1.77244211451177,2.48342111220438,3.00897741597968,1.64742407818666,2.60748569773224,2.21466098525415,2.41691729357567,1.99776383866355,2.69324298238302,1.79826388292797,2.83588048921227,2.41014186499094,1.84675825427637,2.08975507990745,2.27914330086308,1.64189010523941,2.14733012466686,2.20808818583523,1.96004533751252,2.26858633466864,1.85416856763602,2.55202623080652,1.73274119061835,1.72272693458545
