"","AA","AXP","BA","BAC","C","CAT","CVX","DD","DIS","GE","GM","HD","HPQ","IBM","INTC","JNJ","JPM","AIG","KO","MCD","MMM","MRK","MSFT","PFE","PG","T","UTX","VZ","WMT","XOM"
"1",1.69821840597311,2.06301780833964,3.33535738039622,2.3500550652513,3.45087946865436,2.41651565957369,1.83344485243045,2.46605508983064,2.21779906170792,1.68194029580935,1.81539266837975,2.02810319699294,2.4984049787532,1.67899199571897,2.4901182827818,1.657309355344,2.80653334289031,2.27589136101928,1.82276508046941,2.00985981740886,2.01166344051071,1.69068480081303,1.89117235806406,1.91359038660452,1.98008390445463,1.98573795168859,1.86284223211708,2.46931743356593,1.83761840900148,1.50632739621379
"2",1.68435035963179,1.98027748521226,3.30693871049181,2.26865146591169,2.34913527244343,2.41591295951055,1.81124057220066,2.5080531798269,2.23008326523553,1.66664079508478,1.80921902194063,2.35237794013859,2.49648207388204,1.63337931694894,2.48900381096868,1.63793281357775,2.74110858191796,2.28836790866892,1.73718740365396,1.95220484875389,2.04459708452876,1.68027794360443,1.8938454533117,1.88570864214166,1.95869998779225,1.97681562957469,1.79049079525141,2.62563010642784,1.80606105206574,1.47271326183381
"3",1.79226338646954,1.999720690532,3.42241072937565,2.25262830027877,3.39098072392059,2.38353225545267,1.81092088484165,2.50766186980704,2.24674148999602,1.69180075289015,2.09490253827453,2.19144612852011,2.49658203260753,2.16331749177975,2.49494807356001,1.57287054715706,2.66812611962371,2.22592974932062,1.75705768025404,1.90235279614279,2.05227549913136,1.65393180346549,2.19933645496386,1.83218850440845,1.93915104666039,1.91220502318963,1.89571207179763,2.87898833206794,1.7629175150133,1.48125622015713
"4",1.90087556152705,2.29877755206314,3.39761185966323,2.45816039473695,3.46078758401559,2.37587134955951,1.84804797700375,2.506224511715,2.21555041749049,1.69521919863064,2.24563830893397,2.0994724338693,2.34224139930245,1.93303607417987,2.49263922458666,1.54108253932005,2.64635528007407,2.20451231926873,1.80966504490842,1.87317062961094,2.08691293946499,1.66172585537549,2.2891661169532,1.83177433506684,1.90833404747221,1.99673163429125,1.81615698246363,2.79848384939452,1.7558336253808,1.68038898989935
"5",1.99978648653391,2.19162226021697,3.35967671955016,2.61698237332364,3.57905852237862,2.36562029478624,1.81565989348338,2.48059286720176,2.22191726161097,1.69872220235847,2.178475452588,2.03883872148549,2.32949477710308,1.77590556955679,2.49034678130398,1.51036259793052,2.70370242882837,2.31087321153344,1.7613464137632,1.84339481351132,2.08524264796943,1.64259278363598,2.14288572599912,1.81703305755742,1.91102683960079,2.10676761252029,1.76769736524359,2.68241809187577,1.75579567657149,1.63570185299076
"6",2.49338483269231,2.25668186379278,3.32171305014759,2.63930781592323,3.54437353870864,2.42832721957616,1.77801371987152,2.48265615043447,2.53498711816069,1.62557607743319,2.26601412169626,1.92753523170454,2.28192352452803,1.78118155699917,2.50749228738992,1.4825771463492,2.66143039934319,2.32025589891491,1.79942831279096,1.93831613597668,2.07534493045863,1.62590111367243,2.03022137023119,1.83858316789912,1.91466283672725,2.18799970651243,1.90124276830887,2.60065589776628,1.72362646440908,1.61471266993587
"7",2.52127877480508,2.21123610636841,3.29841331467655,2.56074706676994,3.5073324971408,2.48238271548419,1.75383274188173,2.45682396295263,2.80311116975922,1.77560155096718,2.78015822192814,2.09007645795189,2.28798112554195,1.68647600716771,2.50896879672129,1.74048170782316,2.60346737849829,2.41012038646656,1.91948778967658,2.03056204901309,2.06992397433231,1.6513144758351,2.03117496152287,2.01512274900917,1.92795398503702,2.41345235926986,1.93135577448154,2.61491386143444,1.78403649951969,1.84225600575262
"8",2.53963951332769,2.42092976450612,3.29396080671823,2.6759517449178,3.51280281313769,2.56782231602444,1.7792627389295,2.46816240643426,3.02456013645983,1.80622638165227,2.78982777076164,2.41044329947561,2.33279156644792,1.90232794339087,2.50860070428951,1.68268631753511,2.63343427175299,2.41827632487101,1.84667425569507,2.10644590848851,2.07006095198264,1.66567829023556,2.32791859347642,2.14393188348914,1.89541546308313,2.41307932273807,1.85103238177799,2.57839306828983,1.78479430855667,1.80204095672117
"9",2.51856107299482,2.57724602186638,3.26303530929163,2.65111479624491,3.61239651315156,2.65921654639114,1.75855726948683,2.45246598351672,3.0972761724386,1.75017867135888,2.68699818673646,2.22982446155347,2.31833542022244,1.73834003213378,2.67544269375264,1.87189564534556,2.67366887161807,2.36737218757015,1.76724782987429,2.09972367124774,2.09866998268454,1.64065257932487,2.18524627513642,2.16678095453207,1.8675203187016,2.32941497878418,1.76493120305298,2.53677520748909,1.73587896414352,1.75745743918137
"10",2.54639089081613,2.63099741566515,3.22771187414081,2.78572360071456,3.59598420048943,2.65693584906617,1.75545922086799,2.49118218914635,3.05552261870623,1.66173249124491,2.58457920292164,2.13225690983871,2.48565037052582,2.04016572779098,2.75324282473422,1.8188090825725,2.8243000219881,2.37589654564821,1.85795614450086,2.0633541015572,2.13534781660012,1.65469283633772,2.13265045806874,2.21728237274526,1.95359086077253,2.24702353409473,1.80280650231154,2.49846343430238,1.71822639098278,1.73194302048872
