"","AA","AXP","BA","BAC","C","CAT","CVX","DD","DIS","GE","GM","HD","HPQ","IBM","INTC","JNJ","JPM","AIG","KO","MCD","MMM","MRK","MSFT","PFE","PG","T","UTX","VZ","WMT","XOM"
"1",1.41107596680363,1.73487232999083,1.37434903302047,1.4571700197814,2.16469235577629,1.51156708390454,1.24032299657286,1.24727086793636,1.75385606074287,0.92575942842641,1.50476393524975,1.5553675153377,1.88302807276194,1.58581402264672,2.25357235955264,1.23447812930204,1.54316436873005,1.18665317122377,1.31567563377568,1.28737486514041,1.05356642735391,1.3290394931423,1.86592731690624,1.39477328586962,1.38436730904724,1.68856201247374,1.36464238892608,1.40795326482855,1.54107831148618,1.0263194685057
"2",1.46785132258773,2.06063996353948,1.43070998526418,1.53097046805537,2.40840976395343,1.43130257921406,1.23068912817727,1.40091543156713,1.65956150358963,0.9294852525099,1.47178162552354,1.62431871020502,1.97279220421982,1.65837576555068,2.23036002205875,1.22067841753622,1.49246224678865,1.172631074455,1.27631320433539,1.31437361127995,1.15624864975552,1.44572079474515,1.83964756853964,1.44017860777885,1.32870131932536,1.563731251403,1.72193738139815,1.35749301336983,1.57310013595525,1.03899943458325
"3",1.41740313442514,2.07296115088362,1.59732036166301,1.60732918497282,2.28833734033302,1.61758713507364,1.26329195384778,1.57561938194881,2.21662183619264,0.913639037905869,1.68993573554483,1.60736944656007,1.94561802550302,1.79097184699243,2.41817241686505,1.19294088671176,1.43551051923199,1.18513944291874,1.2865943488765,1.27791218477537,1.14413622869708,1.49939846074189,1.77899853242623,1.38690715260215,1.39252606212008,1.51507229679833,1.65834169203861,1.67275194431801,1.54784938954845,1.02889919950033
"4",1.5438424442617,2.0007216449943,1.46754262734246,1.65933153031721,2.2057907306808,1.47129103876546,1.2724742928751,1.58377657196126,1.95601232564702,0.910191715326014,1.58743949798342,1.65200721899563,1.93758597336989,1.69612657208286,2.35522318754035,1.16732156756702,1.47131091206176,1.22795526992693,1.61465518545034,1.28675099489969,1.10960892873986,1.69715010854728,1.89893835089004,1.3577124239959,1.35018874296023,2.03660108102505,1.69853620205461,1.54973067740444,1.52816715958157,1.01223536732677
"5",1.49387814028385,2.03556648412401,1.5024205989566,1.6321052238207,2.15014953998534,1.40797749012275,1.24367793920787,1.54338787626121,1.80184825148156,0.909357811697564,1.51015751528028,2.16666037551727,2.1716459197264,1.70888534465392,2.29813710839371,1.27935954692308,1.59816701812696,1.20896439673615,1.72053735967016,1.25082391715926,1.1466235481778,1.69734356154849,2.05602072461486,1.34069611118835,1.35877407783704,1.88614073949391,1.59414296427335,1.42364487266193,1.72838670177977,1.00717696096077
"6",1.44526586015461,1.9229499988937,1.47789384291942,1.80836842537414,2.23791708900079,1.50552851642135,1.23240234356231,1.60856638320593,1.95932016959291,0.895600666046056,1.5153054520777,2.09500774087889,2.15184411325872,1.61089059411757,2.37514422285241,1.28206136514437,2.04429394659818,1.18811023501915,1.63815502200306,1.44688771212455,1.12944896333077,1.67078265499046,1.98110936456248,1.29913317978633,1.27902516947836,1.83017302519001,1.58440995439887,1.42249739726932,1.69928628894723,1.01278455015442
"7",1.59862175430151,1.87750150147105,1.40016332447783,1.75242488832851,2.19669021835375,1.41142772200399,1.20710739252447,1.65492701952816,2.09988462267538,0.882323333867511,1.6968080055929,2.03714573956269,2.04848230518648,1.52620089297745,2.34802637897408,1.34308422932406,1.97828978772839,1.29551094972053,1.64996189477223,1.49449322682377,1.09450052153729,1.62476669425607,1.90055699602694,1.41045609761085,1.87751494979566,1.82042618566034,1.61134429324964,1.3327001961385,1.72104525555607,1.09258051173319
"8",1.85554047513423,2.35617953910129,1.37786971411936,1.61611772912462,2.15343032983864,1.35709104640272,1.21275602437118,1.60131413596588,1.95671465547447,0.875054163479066,1.59798430268903,2.00124701378118,2.01147519404602,1.48382556966852,2.29565101875224,1.45126711802497,1.82773992719742,1.3107636752017,1.64096861492349,1.4484876164912,1.16055877763661,1.58891035418627,1.83913118817557,1.38485327361733,1.7364309257567,1.72890952828136,1.52597433919867,1.23144249723843,1.77907618039475,1.04486045806067
"9",1.83580599872907,2.19285831577322,1.38773032753174,1.51463668446238,2.08919799899345,1.32737673580384,1.20772378247717,1.5412123581803,1.81328452942551,0.862399280957137,1.51934951601589,1.99801871890009,1.94785766538191,1.43469599165625,2.34175554070849,1.4044762599859,1.69097911168579,1.28424425507213,1.57614910659149,1.40027773082593,1.12281169796761,1.58185912918036,1.77740235067369,1.34976174035438,1.59383743173128,1.63414195736483,1.51013398272201,1.22825006507203,1.72683894245617,1.01819414471462
"10",1.76150429587876,2.1698501379814,1.63500760787154,1.45565355306329,2.04056266123241,1.31141828205424,1.18285867940825,1.54139002853018,1.76629587475102,0.869584151481139,1.57492258176209,2.25856109653587,1.91557982411625,1.41866216015733,2.29582566192103,1.42216788483831,1.62591031067242,1.30135769387177,1.58720205911724,1.44118817445798,1.09346415854481,1.52578066346358,1.73242928417883,1.33367807433706,1.80952666592119,1.51710495435984,1.46498567916577,1.16199100905785,1.67766776850758,1.05162668728395
